Report Name|Schedule Name|Line Item #|Line Item Name|Technical Line Item Name|MDRM|Description|Static or Dynamic|Mandatory or Optional|Format|# of reports or schedules used in|Other Schedule Reference
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|44|Unpaid|Unpaid|M201|Unpaid Principal Balance – Report the current unpaid balance e.g, 125000 for|Dynamic|Mandatory|Whole Number|4|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.2 Portfolio Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|45|Monthly|Monthly|M249|For home equity line of credit accounts, report the total amount e.g., 125000 for|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|46|Current|Current|M250|Current Credit Line Amount – For lines of credit, report the e.g., 125000 for|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|47|Loan Status|Loan Status|M251|Report the status of borrower payments (Current, 30, 60, 90 C = Current|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|48|Foreclosure|Foreclosure|M203|Foreclosure Referral Date – Report the date that the loan was|Dynamic|Mandatory|YYYYMMDD|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|49|Foreclosure|Foreclosure|M202|Report the date that the foreclosure sale occurs on the subject|Dynamic|Mandatory|YYYYMMDD|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|50|Pre-Payment|Pre-Payment|M187|Pre-Payment Penalty Flag – Report whether the loan carries a Y=Yes|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|51|Pre-Payment|Pre-Payment|M188|Pre-Payment Penalty Term (In Months)-Report the time period|Dynamic|Mandatory|Whole number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|52|Paid-in-full|Paid-in-full|M205|Coding|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|53|Foreclosure|Foreclosure|M206|Foreclosure Status – Report the current foreclosure status as of 0 = Not in|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|54|Liquidation|Liquidation|M252|Liquidation Status – Provide the liquidation method for any 0 = Not paid-in-full|Dynamic|Mandatory|Character(1)|2|Schedule C: Address Matching Loan Level - C.1 Data Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|55|Troubled|Troubled|N185|Troubled Debt Restructure – Report the date designating when|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|56|Repayment|Repayment|M219|Numeric Plan Performance Status (Retired|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|57|Capitalization|Capitalization|M222||Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|58|Interest Rate|Interest Rate|M232|Interest Rate Frozen - Report on all loans where a floating N = No|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|59|Principal|Principal|M227|Principal Deferred - Report on any loans where principal N = No|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|60|||M234|N = No|Dynamic|Mandatory|Character(1)|3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|61|Workout|Workout|M218|Workout Type Completed / Executed – Report the type of loss Type mitigation activity. Plan Performed|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|62|First|First|M253|First Mortgage Serviced In House – Report any instance where N = No the first|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|63|Settlement|Settlement|M254|Settlement Negotiated Amount – Report the settlement amount e.g., 125000 for|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|64|Credit Line|Credit Line|M255|Credit Line Frozen Flag – Report whether the line of credit N = No the line of|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|65|Locked|Locked|M256|Locked Amount – Amortizing – LOC – Report the amount of e.g., 125000 for|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|66|Locked|Locked|M257|Locked Amount – Interest Only – LOC – Report the amount of e.g., 125000 for|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|67|Repayment|Repayment|M258|Plan Start Date|Dynamic|Mandatory||1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|68|Actual|Actual|M259|Actual Payment Amount – Report the actual dollar amount of e.g., 125000 for|Dynamic|Mandatory|Whole Number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|69|Lockout|Lockout|M260|Lockout Feature Flag – Report whether the line of credit that N = No|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|70|Credit Line|Credit Line|M261|Credit Line Closed Flag – Report any line of credit that is in its N = No|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|71|Interest Rate|Interest Rate|M262|Reduced|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|72|Term|Term|M263|Term modification – Report whether the loan has been through N = No|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|73|Principal|Principal|M229|Principal Write-down - Report all loans where an adjustment to N = No|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|74|Line Re-age|Line Re-age|M264|Report whether the line of credit has been re-aged, but the N = No|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|75|Loan|Loan|M265|Report whether the home equity loan has been extended, but N = No|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|76|Current|Current|M266|Report the current combined LTV. The current combined LTV Provide as a|Dynamic|Mandatory|Numeric, to 2|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|77|Modification|Modification|M215|Report the modification type. This line item should be Type populated for any loan that is currently operating under 7 = 2MP|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|78|Last Modified|Last Modified|M216|Report the date of the most recent modification.|Dynamic|Mandatory|YYYYMMDD|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|79|Refreshed|Refreshed|M209|Refreshed property value – Report the most current property for|Dynamic|Mandatory|Whole Number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|80|Refreshed|Refreshed|M210|Report the valuation method for any refreshed values in line 0=Not Refreshed|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|81|Refreshed|Refreshed|M267|Report the date of the most recent property valuation.|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|82|Escrow|Escrow|M268|Amount Current|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|83|Loan Purpose|Loan Purpose|M161|Report the purpose for the loan origination. If the loan has Loan Purpose|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|84|Remaining|Remaining|M198|Report the remaining term of the loan in months.|Dynamic|Mandatory|Whole Number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|85|Bankruptcy|Bankruptcy|M195|Bankruptcy Chapter - For all the loans with a Bankruptcy Flag, 7 = Chapter 7|Dynamic|Mandatory|Character(2)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|86|Accrual|Accrual|M957|Report the accrual status of the loan or line of credit as of the 0 = Accrual|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|87|Foreclosure|Foreclosure|M204|Foreclosure Suspended – Report all loans where foreclosure N = Foreclosure|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|88|Property|Property|M940|Report the method used to determine the property value at 1 = Full Appraisal|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|89|Loss|Loss|M226|Loss Mitigation Performance Status – Report whether a loan is 0 = No loss|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|90|Other|Other|M958|Report any modification type not covered by the previous N = No|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|92|Third Party|Third Party|M941|Report any third party sales at time of foreclosure sale. 0 = The loan was|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|93|Loss/Write|Loss/Write|M241|down Amount|Dynamic|Mandatory||4|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.2 Portfolio Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|94|Loss/Write|Loss/Write|M947|down Date 109 Line Line Item MDRM Detailed Description Allowed Values Format, Line|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|95|Unpaid|Unpaid|M960|Report the current net unpaid balance at end of the reporting e.g., 125000 for|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|96|Performance|Performance|M961|of First Lien|Dynamic|Mandatory||1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|97|Ever 90+|Ever 90+|M950|DPD in the Past 12 months|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|98|Entity|Entity|M945|Report the Federal Regulator of the BHC or IHC or SLHC|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|99|Total Debt at|Total Debt at|M235|Report the total debt at the time of any involuntary|Dynamic|Mandatory|Whole Number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|100|Net Recovery|Net Recovery|M236|Report the cumulative recovery amount at the time the loan|Dynamic|Mandatory|Whole Number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|101|Sales Price of|Sales Price of|M948|Report the final sales price at which the property was disposed|Dynamic|Mandatory|Whole Number|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|102|Commercial|Commercial|M951|Report whether the loan is a commercial real estate (CRE) or 0 = No. This loan is|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|103|Probability of|Probability of|M114|Report the Probability of Default (PD) for the account as A one in ten s|Dynamic|Mandatory||3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|104|Loss Given|Loss Given|M115|Report the Loss Given Default (LGD) for the account as defined A ninety percent s|Dynamic|Mandatory||3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|105|Expected|Expected|M116|Report the Expected Loss Given Default (ELGD) parameter for A ninety percent s|Dynamic|Mandatory||3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|106|Exposure at|Exposure at|M117|Report the dollar Exposure at Default (EAD) for the account as|Dynamic|Mandatory|Whole Number|3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|107|Entity Type|Entity Type|M952|Report the registered entity type of the BHC or IHC or SLHC 1 = National Bank|Dynamic|Mandatory|Whole number|3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|108|HFI FVO/HFS|HFI FVO/HFS|M953|Portfolio HFI FVO / HFS – Report whether all portfolio loans|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|109|Origination|Origination|R036|List the vendor of the commercially available credit bureau 1=FICO|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|110|Origination|Origination|R037|Provide the version of the commercially available credit bureau|Dynamic|Mandatory|Character(30)|3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|111|Current|Current|R038|List the vendor of the commercially available credit bureau 1=FICO|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|112|Current|Current|R039|Provide the version of the commercially available credit bureau|Dynamic|Mandatory|Character(30)|3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|113|Current|Current|S382|Provide the date on which the commercially available credit|Dynamic|Mandatory|YYYYMMDD|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|114|Serviced by|Serviced by|R622|Indicates the servicer of the loan. Y-Yes|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|115|Reporting As|Reporting As|R623|Indicate the reporting as of month date.|Dynamic|Mandatory|YYYYMM|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|116|Payment|Payment|R624|Report how borrowers are required to repay any principal 1 =|Dynamic|Mandatory|Character(1)|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|117|National|National|JA26|Report the RSSD ID of the national bank that has a financial RSSD ID of a|Dynamic|Mandatory|Whole Number|3|Schedule D: Domestic Credit Card - D.1 Loan Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table|118|Charge-off|Charge-off|LE95|Cumulative amount charged off as of most recent charge-off|Dynamic|Mandatory|Whole Number|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table|1|Portfolio|Portfolio|M240|Report the portfolio segment. 1 = Serviced|Dynamic|Mandatory|Character(1)|2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.2 Portfolio Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table|2|Unpaid|Unpaid|M201|Unpaid Principal Balance – Report the total principal amount Current unpaid|Dynamic|Mandatory|Whole Number|4|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.2 Portfolio Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table|3|Loss / Write-|Loss / Write-|M241|Loss / Write-down Amount – For active loans, report all Cumulative lifetime|Dynamic|Mandatory|Whole Number|4|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.2 Portfolio Level Table, Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table|119|Charge-off|Charge-off|LE96|Report the date of the most recent charge-off event for the|Dynamic|Mandatory|YYYYMMDD|1|
FR Y-14M|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.2 Portfolio Level Table|120|Workout|Workout|PG60|Report the workout type started. This line item should be coded Type Started for any loan where a loss mitigation effort has started in the Workout Plan|Dynamic|Mandatory||2|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|1|Loan Number|Loan Number|M142|Report an identifier for this loan that will be the same from A contributor|Dynamic|Mandatory|Character(32)|3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|2|Property|Property|9028|Report the street address associated with the property.|Dynamic|Mandatory|Text(100)|1|
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|3|Property City|Property City|9130|Report the city in which the property is located.|Dynamic|Mandatory|Text(50)|1|
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|4|Property State|Property State|9200|Report the state in which the property is located.|Dynamic|Mandatory|Character(2)|3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|5|Property ZIP|Property ZIP|9220|Report the nine-digit ZIP code of the property or five-digit Five-digit or nine|Dynamic|Mandatory|Character(9)|3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|6|Mailing Street|Mailing Street|9110|Report the borrower’s mailing street address. May be the|Dynamic|Mandatory|Text(100)|1|
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|10|Liquidation|Liquidation|M252|Liquidation Status – Report the liquidation method for 0 =Not paid-in-full|Dynamic|Mandatory|Character(1)|2|Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|11|Lien|Lien|M158|st nd rd 1 = First Lien|Dynamic|Mandatory|Character(1)|3|Schedule A: Domestic First Lien Closed-end 1-4 Family Residential Loan - A.1 Loan Level Table, Schedule B: Domestic Home Equity Loan and Home Equity Line - B.1 Loan/Line Level Table
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|12|Census Tract|Census Tract|M275|Report the census tract of the property address. Census tract|Dynamic|Mandatory|Character(10)|1|
FR Y-14M|Schedule C: Address Matching Loan Level - C.1 Data Table|13|Data File Reference|Data File Reference|M946|Indicates if the loan is included in Y-14M First Lien 1 = Available in the|Dynamic|Mandatory|Character (1)|1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|1|Reference ReferenceNumbe|Reference ReferenceNumbe|M046|Report a unique identifier for the loan S Mandatory C18 Number r record that will be the same month to|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|2|Customer ID CustomerId|Customer ID CustomerId|M047|Report a unique customer identifier that S Mandatory C18 will be the same across loan records for the|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|3|Bank ID BankId|Bank ID BankId|9001|Report the RSSD ID of the BHC or IHC or S Mandatory N10 SLHC.|Dynamic|Mandatory||2|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|4|Period ID PeriodId|Period ID PeriodId|9999|Report the reporting period. Reporting D Mandatory Date period is the period (month) over which|Dynamic|Mandatory|YYYYMMDD|2|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|5|State AccountState|State AccountState|M048|Report the state the cardholder currently D Mandatory C2 reports as their billing address. If account|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|6|Zip Code AccountZipCode|Zip Code AccountZipCode|M049|Report the nine-digit zip code the D Mandatory C9 cardholder reported as their billing|Dynamic|Mandatory||1|
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|7|Credit Card CreditCardType|Credit Card CreditCardType|M050|Report each account in one of the following D Mandatory N1 Type categories:|Dynamic|Mandatory||2|Schedule D: Domestic Credit Card - D.2 Portfolio Level Table
FR Y-14M|Schedule D: Domestic Credit Card - D.1 Loan Level Table|8|Product ProductType|Product ProductType|M051|Report each account in one of the following D Mandatory N1 Type product types:|Dynamic|Mandatory||1|
